	Cancer_cells	Stromal_cells	Anti-Inflammatory_macro/mono	Pro-Inflammatory_macro/mono	Other_cells	Bcells	Regulatory_CD4_Tcells	CD4_Tcells	Proliferative_Tcells	NK_cells	CD8_Tcells
IGFBP3	8221.53780182875	32973.2923645123	149.725509436342	142.633334305919	128.366245489874	18.7805126217385	21.8561074978998	79.181871963286	74.7502717499375	51.1688971435568	53.3623207743124
GSN	28475.7780946102	50958.4761327524	20527.4823583591	1576.79382553268	971.905261091726	115.876539584268	60.1121025858751	87.4033373994542	238.633888643958	197.764204180421	42.4331899808083
FSTL1	441.218889359461	34608.8561025225	160.198776678913	109.397021480833	87.6084854323517	102.847745065758	25.6151886107182	34.4862408526611	25.7394192984759	8.35174057300942	70.7594098815915
CNN3	13255.9037217891	34672.6978021943	300.472539519863	55.4256435010468	92.06352727851	215.615968685835	22.8038198510173	71.9688823392051	331.408425727801	71.7797301254218	25.1058424675977
ID3	21662.9556601946	63775.7711873335	3852.96296568175	360.834451687721	469.41736886465	2333.60611062818	910.992597957776	237.017679868993	2051.77728970218	724.124013029378	384.405738830886
CRIP2	5648.95049509161	38697.8458131326	391.931070620366	131.105456832436	100.760609113147	294.351303558362	45.3605335616478	117.002551349846	190.384145337385	42.7890220191677	46.0105754562229
RAMP2	454.286444858004	33750.4987753166	67.7107673685186	10.9779434062013	43.1749024661405	11.9037434703065	40.4849081268308	7.27929881119618	13.6126242367965	11.598371338058	3.18807635172915
COL5A1	622.092839306111	26981.7273912375	154.751175900904	49.1206444825707	92.3237529847115	10.6062904698261	79.681259869556	85.8867988825074	50.2196118980128	18.5252370640105	37.917925343773
CTSK	954.553958870608	35541.301004764	2208.10353535464	49.0621448566557	36.2346437644789	4.56645360478068	17.5196239555532	51.741719131358	109.415477451212	40.3166416627081	61.7394614874697
PRSS23	42490.0674206338	41435.1756833102	425.031697506344	28.2748591147632	96.5693141144631	36.829804879338	30.4205785920909	52.5260940685856	224.933706367234	194.553590242822	39.4654898961938
MFGE8	3751.02169060547	34487.6485264095	291.349531297761	61.6310235085569	271.290960718337	20.5057941682976	102.720738118433	66.4151987085523	411.166449080253	362.774128707057	46.3039362697596
COL18A1	866.371050731235	37237.4599335569	405.22125054314	157.113630994391	199.661254898281	83.2757304104974	49.1605986218645	90.903386656057	183.817436327206	41.6624598189081	57.9542374755667
SOD3	26883.3981322378	37719.6677430867	73.8865268213263	55.316595650516	29.1404982732592	23.9275379462666	46.6365409912526	13.8079942409202	30.6987125885585	34.1267472892087	18.4070688948565
SERPING1	452.812325932269	33118.3678426819	5418.49052941483	635.25103612281	77.9853378097415	39.466032988762	21.80934872006	42.2994232929814	35.8149947499588	12.0790149691109	14.6557617833674
C3	896.427352649886	24464.1391207081	1881.35547516364	402.986411147925	132.197882661338	12.7177389037304	38.3039855897097	26.6384262429365	87.4052958989357	47.6488339522872	19.0117420654343
SERPINH1	17896.8433267196	47258.050979216	1952.8008443142	216.178293377789	517.282794060856	142.144595991475	382.221566980154	276.597103766999	655.221435660998	286.603473185794	288.668164082985
COL12A1	574.220766609784	25364.1943570592	136.142605726877	66.6147055985602	57.3342511783874	31.9102279639808	26.7259229897814	29.3968857750725	80.8811306810607	17.5193354338236	26.9962985359958
THBS2	753.674884338446	21978.8429745991	87.7268694227098	56.0333645155505	45.3592743345335	8.3316575213103	16.1583931807981	11.9343020843553	48.5959776467614	19.0510420283552	8.01501430187365
COL15A1	488.486363243776	24241.0342147948	257.78063919453	43.0849768319604	24.2370941825371	8.78811474220634	11.774255021988	2.39705236689705	23.6536885263746	8.73782799794484	20.0157875928297
CD59	42251.7307093142	52116.1524903257	12341.9803945867	967.783661068924	1001.2143775806	483.78867542416	905.104808146493	487.621100770316	2063.61767742649	259.489316439896	201.203001099851
IGFBP6	4237.70884735069	19836.8238700946	280.198119654566	120.428199886972	31.7482788208476	27.907576599643	39.0908889116499	64.7174060731707	406.250274525781	66.7355615430121	34.1785673194318
TCF4	757.57665130896	31042.4548814529	4092.74778526471	318.093488089613	718.174321335975	2004.47268531937	37.4251217843979	12.3487014955293	139.722491633019	67.0432659772498	13.5146165526951
SPON2	5682.98620229762	44951.6956399575	239.108437508238	160.484770783635	562.165840381207	77.3322498469505	129.982998865179	194.648305262152	252.66738828958	1586.39075423613	228.410949373506
ASPN	172.111355868475	23297.9397503213	80.7195926439215	53.5899266850085	10.3151110643877	7.21264463433986	14.8298302482899	9.71911680596209	3.31168258492334	20.7771366945163	2.53381872353442
SULF1	270.324806159401	23008.0615002617	143.990590046716	38.966057609621	42.4475318691016	11.3813801959059	11.2575554079923	11.3704769802241	21.2131809575614	5.72072188174781	2.05201826215372
HTRA1	1696.92247165607	24067.26581522	1351.33660878664	170.216977569636	69.3311092620003	6.64092539964061	15.4362918024072	57.5901157690652	123.914744435759	32.2149835213215	64.7963730394236
S100A13	33494.69535333	32641.6744724146	2689.12960950716	217.564779340917	246.795758275937	52.7062518108282	113.046051202517	50.2967395993484	281.820711158267	425.215591856354	76.418484158058
ITGB1	38232.4125156452	56994.7222169669	9073.05285746392	2514.79409452391	1213.44802584822	1115.80189586605	1279.41780380123	1113.30245638575	3774.34939002755	1383.89685673749	814.131076943948
APP	48619.8245309151	32236.8214373235	3172.38970653225	795.921628343912	604.815871174148	148.441517182476	134.638268461619	141.217351045849	560.177536808007	116.100669299733	34.3543351592593
SERPINE1	1152.71782367375	20053.5889561664	374.510926727763	153.901815399906	22.2303287071159	3.18335378693628	22.1894211763955	0.758646416423712	86.7786847047196	21.0340265515666	33.3521941632196
PPIC	20784.3232005974	21483.6118903174	1566.00910601681	76.861688653809	45.4791254737541	11.1035530493722	88.7966197023906	28.0702612034593	57.6693132353889	32.1238781400455	36.4045196835469
CRYAB	5014.04818218242	22847.8318045328	264.888495980669	189.297594105921	85.7427518402792	37.186620980519	2.57665551933214	47.1029372990164	180.432353505092	26.84732673506	26.4413665890704
MFAP4	213.871529381214	17890.4408363197	93.238145083611	44.2402206165205	9.67809824999832	5.81650909048004	18.0327617178962	1.86182654648793	8.2734081978606	21.1649159165294	11.8422360786679
NGFRAP1	13103.905116761	33130.7964964382	5954.34315253322	476.955787393177	281.197184850211	166.569944225916	526.764900114513	261.828005110428	536.712553164481	88.5604160043135	54.5996712447255
MEG3	253.390837053553	22259.912269762	58.8640822327688	16.97502463267	8.71283337653696	0	4.61733280461158	4.26391613615479	26.5946807821695	8.6081714545613	4.45096606759772
SLC9A3R2	6580.05157337894	24645.9762921454	315.3756978458	66.0939958023864	46.2954814768762	17.3606613451614	26.9689457199678	14.3054043517975	327.634755205249	19.8338887239727	9.47272880237718
SPRY1	3668.66503566376	20966.9584308927	427.718342543557	254.81352104322	401.632276840301	312.107908213338	209.962956840465	307.779022865081	2064.24054628178	452.975165669461	447.415467101565
C11orf96	1542.85729082843	57590.8047807447	418.536486808577	174.802063399047	87.7734463523594	40.6098973558316	20.3426750195257	23.5705321318483	69.662996455227	99.782538503186	18.9138429573147
ENG	989.768992214897	22167.0020129116	5401.41576434493	633.568961836924	174.40663565973	149.023951873546	25.8700947691037	66.0389365281298	271.193319652163	57.4717764802295	27.4025013497203
WBP5	20989.7526729791	27450.9294324475	5846.02371311569	801.16170855856	289.171337318924	56.8332123059651	57.5399534336973	64.7242539583697	228.640525075908	30.6822871327956	26.4708375113043
COX7A1	189.320130812067	19093.3054050913	239.288147503021	13.0328834717476	49.4704126008169	1.75755832675007	12.4260741350707	10.2426162760745	4.4961501626159	0	2.75015225189908
EMILIN1	444.347379072854	21245.3214037743	309.858257972778	69.4870506878197	45.6023638091166	4.0494930349757	7.36357955047378	8.18980529719864	107.553637351182	20.9009809659173	3.3712879590281
TIMP2	4717.80745339468	26426.4538650259	12088.8417746986	1374.95114958944	216.763889805436	46.4611784333467	40.0664383731011	60.8561003248049	127.573399092167	34.3792753626922	45.1719169156158
MYLK	640.886819032785	17653.9382407756	91.5886080326905	7.99276358834762	31.3765280231736	1.5078321457765	2.4254950768772	94.0805194771324	276.694918759514	20.7878428928602	7.32172276349947
PDGFRB	256.964219756995	18841.5095972244	22.0841957464612	3.86940816506405	100.836795721462	11.8618756593509	4.62120139536034	15.3489495732959	46.1702314138436	62.6292316660147	30.7788822149016
MMP14	4330.06978725887	24197.7268166588	11630.2562202498	1011.68659420632	51.6926731867355	23.9641432881575	28.746697920348	14.1634526759476	41.643247241339	12.1002905944666	13.456406364495
FILIP1L	2478.57421950326	19403.1386823615	1223.95618755314	103.46983041134	119.981916088569	33.9014915554313	97.2042779321814	22.1270334144108	22.3041169049085	7.11998503030819	10.1184470741626
NBL1	33389.39197849	29723.1092123941	963.602872489899	166.867642030204	364.245264093489	19.4081627784646	147.732856906994	219.172540265715	877.266553478766	276.008018470493	396.199367106269
CALU	14052.7010764707	24958.5144954769	4243.59123198672	535.525268536773	456.580793461119	69.1782696086776	232.507372188762	138.640369954636	675.323582989985	100.968219908976	138.086049276279
MXRA8	358.000811441766	15216.2032631135	56.6715354322475	35.2113630245585	40.7043245180733	21.9271042856908	0	13.747425830825	160.678779791316	23.9213950092431	32.8453632201456
EFEMP2	248.442070316875	15939.0607891594	246.796245506089	26.6438022936229	16.7221047780574	5.66074279297087	7.49709573943912	5.54296232747155	1.06071403826859	53.1329474132539	2.50134820017425
LHFP	210.611918818878	15843.567506099	111.368890823484	24.410170259342	40.3280885871563	4.29822278188431	6.95088024216448	11.5180809609498	42.2707926408685	8.41026452306486	6.56773056700442
ACTN1	18099.0650651808	26617.8301805419	5852.20126941385	1678.02889635618	233.04888836676	21.9055943523385	159.939791989042	82.7129790982559	519.214820315341	77.5735020383218	39.4651172267418
EMP1	22981.155323252	29806.3790315805	2728.32704400736	2019.92870586021	131.474510156859	120.059101007532	45.8037024689973	87.6186442083554	123.651935562621	37.5978654499812	60.1537021789675
CXCL12	400.701952761754	12828.2559917848	740.338213494576	10.5756086591235	7.49486638540215	2.35639470988604	3.49990064386604	0	47.4267308981277	14.1445755850339	2.64487324715724
EPAS1	5741.50100705385	19639.0671798021	2017.18581559233	256.793755432838	296.580893645047	5.50515407742603	56.4559860498241	140.833369989585	420.164453306167	115.691865139934	70.482182631924
PALLD	4011.09531785925	18240.7538873592	695.217733645732	142.062177012603	164.021413239608	24.991709985058	15.5683437719678	13.669823237089	12.5935856643532	43.8628964475328	12.373381233269
LAMA4	896.387117773327	16358.1155700956	116.807172281808	37.5510414069547	50.2257083051461	22.1069537072537	4.98735507679588	9.34636695529507	225.818272008187	1.40205614190984	1.30948151744955
EFEMP1	224.733094459509	12281.5551745989	79.8640069357613	11.6827549820939	18.5023036284437	3.93651119159353	10.7520595330983	0.866019608360174	40.5148125254413	17.5968526904937	7.82888274439003
MCAM	122.415800612183	14731.8268629199	126.651970878499	0	32.0160323804511	10.2670653122611	130.328730022929	96.394421792357	350.721157451778	6.25263294766327	26.0457771510476
PDLIM3	242.539704988015	14375.1679941349	74.1707479011774	33.3120065517259	33.2711439731258	13.3284364879169	5.83189200225703	18.4218579475581	55.3684567614068	10.6820052854539	3.53935799053619
NR2F2	5393.01224915384	14054.0347160309	56.9076385141166	32.7982594809495	12.7295088651792	1.55840145086543	10.8125278739622	11.7927409863158	23.0081414550356	6.22224880777766	2.51506174817952
MAP1B	1245.92868160835	14404.9577547098	16.7262900821855	0.141444935668945	6.68350232687208	12.220511831456	1.59933562198572	4.70371181140954	145.787053051625	0	1.44236379568106
TFPI	3201.38758580605	15818.9874834087	512.269343522049	88.6519761325173	57.489672374942	1.42458490861506	5.09757482520293	18.3004405771624	28.149273009864	31.9943117492838	2.1128438618085
ANTXR1	283.624500150015	13204.4493324815	728.813617004008	14.4393124338784	24.5164311444306	2.34081005900978	14.2926419082429	17.8938771074068	24.2227730278513	7.83126687750852	18.2632191503545
RAB13	19886.524000507	27096.5518352856	6981.35130736525	1925.00273697102	268.353211070663	69.9517749638033	58.4881605360552	41.3858147392819	306.815126016018	20.1082942495866	46.3553807747879
ADAMTS1	689.328202208307	17116.0270131441	19.3628252698715	8.43386960446359	14.0552467807731	6.82447118975208	4.51135252984683	1.33478020306781	6.97567273370839	92.9096168909453	23.2732547975634
PMP22	6073.90279179829	21109.7849652823	12889.7032887291	1704.73123270134	479.356427705503	7.6584824592724	43.1071743003404	88.0966505927967	64.6997857608739	23.6042300719041	34.7144736603557
NFIB	11200.6956333185	11652.9580304817	75.7687797949575	28.5101687252794	4.20665625730217	172.706659254249	2.72226330213973	15.526167291728	108.627949229137	34.0624487673057	7.67094985722371
PLAC9	191.502599764506	11136.4881795767	25.5204956540525	0	3.57670056163855	8.46184584375146	4.15228939459897	7.36101045628924	91.2552798614925	12.4080221915361	2.21555701366646
FBN1	179.589709326907	12502.6323820229	32.2728707969664	4.71342946664401	27.6602904009649	0.406411649820665	0	2.92461672458682	155.817937775758	14.4967545712963	0
ESAM	452.943114361335	14791.3307833841	32.2492686983159	20.1057786738726	24.1654281854104	8.10187096274636	8.48214067962146	19.3214750560442	88.4033517279164	18.5172853033822	4.04464353080949
SDC2	95.1304659205126	30817.9232311359	4711.97685895774	1486.51305467344	74.0108421149516	11.4759770634709	11.0621013385222	8.94979685932586	93.7163322363074	7.48618230281697	20.1593206711091
TGFB1I1	2078.86347959029	15385.7001341234	173.032211748904	7.7001516976558	39.5958521316876	8.23626612189297	10.8778639937559	30.4180031698223	26.8299827456291	17.8119534290495	20.469883732178
FKBP10	5165.97647877337	14921.2226831729	106.798000871795	15.4099207180149	8.56673610229451	7.27831293102305	40.5222589976887	13.7689755764869	161.602425603375	5.6946037329133	12.9713193417936
CLEC11A	3728.98270677708	14678.1251240759	4962.3602171401	594.882997115777	185.7412982226	48.2578684391886	54.9513661826176	31.5280265399312	30.389609349538	66.2308712441247	14.5292770411667
LPP	17753.6021633614	20017.0948582646	3116.55961150514	619.639651079774	391.375029653069	664.701528020776	428.679964083548	181.102017513087	515.293981635201	258.752230991948	118.840665031356
CDH11	377.171602897834	11880.1109524192	15.5709027861205	25.4000219772701	1.87384626261963	0	12.9671361057913	0	30.838063330801	0.613367447023592	3.80092040679181
ISLR	80.336854799501	10468.4917250256	41.3691887172724	20.4706772895726	21.6575726254073	2.03177584117959	10.2926005784567	8.3210882522553	3.11201534136415	27.3077397288251	17.1560668834448
C8orf4	29487.8181693429	16880.825111004	329.311217069264	82.629040954257	43.1802792061374	35.921239920048	98.8136062414102	40.033500285389	204.411548489639	45.2541385844117	23.7589732212615
CFH	258.357491489506	11897.1890013458	461.501640567894	11.8701277527699	43.306043314071	3.02175813493947	1.64894895637735	7.06822076315977	38.3349190125071	19.9044429068789	10.2804554338077
NUPR1	40377.520289766	28026.0897961035	24421.0029762324	317.870501190977	162.060568648605	86.8951548498363	140.340561181483	35.5976139116866	183.311917092201	76.0775458093524	125.428724448973
NOTCH3	883.499528753476	13674.2072682884	40.130825537153	10.3795132166118	25.8188323228645	0	14.8238561760064	12.2025615376552	22.2961799872652	0.935921609268179	4.37827836290448
SPTBN1	31854.7397481073	17527.7976468253	512.795338132018	159.070232336302	341.414809064996	156.339585292488	164.033205801369	190.691767426114	908.163930063417	254.684409354328	148.439955069184
RCN3	1172.9258289301	13132.31356599	426.378258976086	46.0679529656612	82.2818528853852	3.29335421241025	8.41456553391249	28.404380514812	8.03614744164188	12.5466137501922	60.9705672456521
TCEAL4	9167.17824556893	16848.9036793236	5182.21387050299	525.667959051608	376.708099130602	451.206754804387	187.136280563345	99.9153127183992	282.315781139307	171.283859378611	67.7790793810478
PLAT	457.870477914441	18164.1133432505	85.6963305243068	24.5802095369241	106.143438724028	2.60834356675406	25.3191375988974	120.04708924027	115.239907716574	5.70065408956828	20.1844903028644
CAV2	4564.78140982223	13503.0245947537	131.67518008721	10.956273388473	24.4882153168979	6.96386587782158	3.36001900529905	17.2681198208643	126.960892408532	5.42258742058774	37.5755219893285
PLPP1	3617.12908673508	15335.1981605131	528.456063536711	34.2374255676875	382.710086516926	42.85306251609	93.2675080113326	139.148624268245	729.470576505135	280.483513929204	207.767599071149
LAMC1	3025.75026576117	13685.3127098346	262.085387463746	15.2894350287845	14.6319477161385	216.7532682149	2.95589440297364	7.38490258238663	34.0530148858893	14.7482693053744	13.1730178305036
RCN1	25999.2119212128	17686.2314681117	1458.08088311861	230.358368996627	208.157909378235	30.1563755819543	87.6451601983936	66.2473245020683	273.225124950725	204.41222271024	69.7888746416653
ARHGAP29	1800.95056061029	10925.9646130669	21.5146796346563	3.28422591067676	19.4914269396536	0.661854698645005	4.40793961017252	0	7.4148475894845	4.92982548982119	0
THBS1	7552.90113485032	22620.2942419953	3725.6475242347	7710.32292826902	523.477208029958	19.0456932341962	20.09590633375	53.5187164881822	135.766940717152	118.219648209419	102.258519708141
DKK3	87.1357583906523	14252.4263550149	22.0262441181246	6.95565369156632	179.913506474754	4.6821423588978	16.1232015593109	17.9165359960985	98.2402077633852	40.2290091387457	147.03057314091
PDLIM7	3401.55526812633	18622.4596560665	3141.78968749708	1097.23636263812	230.080346553543	91.1375858057112	100.242959642924	49.0493602685851	1013.31430509444	108.138682473658	91.1014592370529
COL14A1	157.560705796997	9693.94018005577	27.1624602844608	1.37384742094816	3.74493629320042	1.89180681599915	1.1006032143469	7.43032547505731	0.454213520890705	9.58862165069401	1.903750875994
LOXL2	529.673795931185	13182.8511050841	34.404375706715	0.234582301213825	0	11.7462114085716	7.11694457926141	9.56310282827315	13.0620011944715	10.7801872977094	0.846268035361276
GJA1	60.9914380725769	9941.89105017943	36.0715639620686	4.13914614091367	32.463424178478	10.6143428815652	9.49044445954501	10.5335303320767	21.0868364155538	6.37084037571194	3.84118886790278
CLIC4	4024.48453325545	13270.4821796088	3205.39344565164	952.116565831864	213.730499025601	233.22970468496	47.2096019528208	19.8125442743662	158.070231609524	12.9063243300979	35.577841158544
CPE	7740.6198062124	10036.0508637661	51.7239470547632	2.49906995254564	10.3596952788494	1.81416696121628	48.0493821776154	15.4812484324772	21.1919260277329	27.9287579369493	6.39687186541944
CRISPLD2	561.527739973273	11041.3279222568	242.544714586084	671.746488026145	35.8090108702866	3.04006762278969	2.70450386347694	21.7948873607151	11.4329316643642	10.0974143445539	9.65610456359679
CYB5R3	11501.3048651124	19063.9681810609	3260.46789806201	514.22443687196	505.422614125771	434.983330545024	325.988842969868	266.472700542439	1117.61041543337	147.627227743502	222.065741229425
COL8A1	293.921212748212	9165.22400339168	39.063856016674	17.3161087499997	6.95525695102509	19.7937542955103	7.46685902646247	5.41617079739471	18.0270885901924	2.99117164106369	2.94992034492178
NFIC	4906.59871748632	15962.0770310665	3045.69177134304	456.382248214139	297.321521789625	218.840385126461	161.506398372335	116.136567173616	334.876595401036	50.583357391064	86.0628017269037
ANGPTL2	269.083725203645	10182.1437690102	62.1895798738236	27.2188101009524	7.16270237084767	1.54243392512631	10.345982918988	0	1.17837207066662	18.4443568315116	14.6847178287308
BCAM	2739.32281585127	9778.39010636286	101.93814366303	10.6390217780973	13.8067006707311	17.2627411035616	1.96324217074082	0	3.69172998232335	5.80568021428681	6.92859411751343
MXRA5	936.752529035394	10247.1138413499	34.8579356961176	19.8273684600199	9.08716322850177	0.451424464633895	0	1.82160937862969	54.1657738518183	3.19762862609991	0.916884849187357
PLOD2	7290.36697647327	11515.5898526077	225.48235034327	77.1526532577465	26.0859007621436	0.241916421450458	15.3023599944801	8.02113551025949	0	4.31224316219828	2.46965614482562
PLPP3	2067.99470477013	9807.23374570691	515.621569252623	97.5677714307017	11.8777702160127	10.0317418711655	3.68298886379312	0	24.8847893931838	0	58.601566001651
CSRP2	1417.90020051061	12440.123151933	64.1048069496546	5.09075228662241	15.7580828260643	5.90625207004618	9.08212479380515	4.06660344920211	75.2505059556812	1.94567512973302	5.94740810658886
CERCAM	919.543711932563	10639.8379877533	397.707543970708	12.7365844666259	50.2702503975195	14.286328547685	11.3486296139155	16.6615391030763	58.8596541361319	27.8277469028176	2.26850856675931
UACA	5142.16632337158	13355.8247993667	544.457068811894	88.0038015657136	55.878313407953	10.9801917872848	9.08656085058209	4.870411515296	20.6585497728791	65.6908420118422	7.62861791144581
NID1	231.614835416159	10405.0620173978	112.202285647679	91.4258959839134	9.11137959808199	137.16828522756	0	1.07711790960943	16.3301168479562	0	0.965059491136432
PLS3	6922.35755113798	9544.42517124069	43.5141628896138	13.7003234749359	13.119440924961	7.1181029485614	20.2032941953972	16.8897735104245	75.4990605718137	9.69591847760709	10.2451910264855
PXDN	725.050158076044	10452.9791782186	110.304402164164	3.12063697580774	6.59102228392264	1.39439011750371	1.28482573434877	41.7657963641155	0	0.830454502698965	4.4345713103139
TSPAN4	825.711004732344	12392.3298323017	6828.87078109327	327.195678632741	207.469651818495	32.9505654574723	38.3532869434581	50.8235308027378	354.449492262524	54.6300519529147	29.3417723527701
AKAP12	2764.11473222487	9023.94165267806	219.454641504978	100.939324834024	306.426443714551	88.3752304556301	35.8163758031827	1.32472265578958	17.3158019679727	3.29563031424291	7.77654513006947
LMCD1	1775.60966388428	11412.8876119862	160.9789236575	4.01593428837571	75.3484498967095	19.3534751905373	223.952178740092	32.3884593395727	653.408958778491	5.38113514384257	104.528764726415
OLFML3	285.106298783809	8530.32891354455	2171.08346928775	52.8188968787837	20.9859743055119	1.46079309279957	24.1913165160976	6.76890601073507	37.2025592249191	9.74077855284672	11.0737121560715
LTBP1	898.395187004982	8705.13778572314	55.2465409873683	29.0687087451491	15.278666408106	7.11070457710633	3.84725163601309	5.33493072380196	1.36118819021565	0	1.84246485580484
FBLN2	63.4800847300878	8973.31545038099	55.8598672974224	38.6794088103219	51.6621851246644	0.426272316799988	1.78424043963914	5.53036069194745	37.4876059129583	0	0
DPYSL3	622.90313976546	8950.5028942428	180.685275249181	35.462705774089	28.1115407404111	4.35347953369064	5.03524121893334	0	27.4876640794191	0.447696150995873	6.59048405141725
NEXN	26.910292981	8204.89134458949	66.8668955783401	72.5772988001431	43.9918850442177	16.2787164374692	4.78701881964958	3.53242498321179	17.7148867286916	29.9216934495227	3.4687850702951
MFAP2	627.074948939559	8178.45533314551	81.9081337797338	9.202017114036	16.0893604955759	1.88605072188325	3.78042655967186	2.86871837490977	41.5198311347594	18.5605477180446	67.7931088298437
EHD2	929.229534777995	8442.13765407836	53.4597793501139	4.34998071645793	17.9922202220873	1.02391395959878	9.94023413307641	4.73693969355834	0	8.04861962120966	5.74944803227075
ITGA5	1919.06238711291	13660.4376144102	2074.2829289194	1007.26600922625	293.851992857753	6.8977473246504	35.2715195846948	101.754036785249	312.141803794161	124.182416480549	47.7443805378817
PKIG	5204.87423378994	16756.4622246413	446.282148800983	49.0021765036099	101.718436072045	1109.82182506589	66.8769210524876	122.072888560223	521.377684480689	79.3943973604478	20.1797395172745
HEG1	438.950731185212	10711.3396562869	283.615255873854	110.31833652971	75.5934580664621	92.6235530651211	57.7630336930176	66.8589057746307	146.848537108351	105.089492550172	55.0343218886067
FAP	1115.36003635869	7942.38452528491	63.1372412842996	1.63350004574635	0	0.829662781885566	24.320448111343	4.43552918366213	0	28.0348382031905	1.3918408692747
IL6ST	3267.78012742565	13561.4256995488	2172.08345231371	672.071344874466	472.229306312832	191.625429321007	480.892232250895	357.52099884412	322.850116593844	111.458077833824	99.2310308232649
DST	15899.3549932403	9150.34358656211	1214.31246925391	86.6813036416172	187.910718375428	12.8835907053808	32.0467788142543	16.1799484010761	23.6255452910357	64.1271916099493	18.4046815346114
PDPN	357.079270520013	12666.2148137471	1338.13655614602	268.635805817378	5.7643416784914	3.9847992415667	11.8439074546641	9.94611369151801	0	0	5.06297882281876
WWTR1	1444.71674332986	8255.57369183508	123.056418105962	28.2869750560469	16.0969404062226	8.3447243251381	88.195305426317	19.1742441687781	64.0767710535043	6.39925659440529	15.8866918467194
DLC1	429.160664406388	8719.66316399937	56.2646343795521	34.5654875634555	125.412653209062	0	0	1.84715549302592	71.4122224424815	0	0
PRRX1	126.58966103945	8144.7707473147	30.9495234273314	0	6.11529249935498	9.06639846745641	1.59933562198572	0	0.531097271286365	6.46805596659477	11.4010994029801
TSHZ2	682.75767926811	9253.2828606165	48.3289699744773	1.59260233712054	81.9611564373371	33.5541393130222	435.749867286441	540.936465249969	399.499597370012	4.04186206994426	48.7924829902226
PDGFRA	702.525542639175	9313.01598596899	64.7508326518417	67.7011906400548	2.60420403493593	0.631245229195138	3.71391040617407	6.40427526632485	6.09179621843544	0	7.17875080036911
FERMT2	83.5958327777815	7724.93729326249	33.9213245214028	16.9623732858853	119.217075311497	85.9372660463021	0.481612225394919	12.8702344034809	86.8788699760167	1.63521445779379	0.695673172582322
PDLIM4	892.384184442604	9693.0178175533	604.013623786663	21.7486160955126	55.9228753670139	7.55765229427758	25.1279830692771	51.9409680635309	533.908192768962	16.7473081597281	81.5402548612226
MRC2	174.157527209006	7156.82445372539	581.48552477413	11.7739947346102	28.3923378407575	6.26652592271573	5.14150055469239	28.2020796813618	7.6495257769146	2.59351924365561	14.4266927887687
VCL	10321.4450911864	11847.4316994369	555.492639319432	233.8897080914	142.499009778047	300.780372526221	79.9740454990632	81.4061915757082	196.626509225286	181.467872290551	36.7567936212471
RBPMS	4218.96274202251	11098.6557209105	86.7178050896872	38.9061434516043	17.6572245005341	125.656259362479	13.9223011923865	0	113.027358589057	6.67121139200703	10.4102885081795
SYNPO	2557.5426503163	8907.04879467985	44.4541276218048	3.54017168634158	21.1375470925747	25.8923190580905	5.08047225753588	8.04706584236422	1.60167412570168	0	5.77784917136862
DDR2	279.374981945792	7238.91407731748	97.5895489682312	4.94477616808008	39.8640691459253	4.17456527280398	5.47865366173378	4.16111432582429	3.96786012676204	0	5.18564683297958
RAB34	350.189651289607	12103.6183498365	2857.33554355558	926.535984604458	306.235383409819	50.9008001870162	69.0150237686941	20.5388274344217	48.3982346974745	46.8290263577764	60.7973208048449
GGT5	30.9560693798584	9240.23763131125	138.848720140775	163.102630390126	9.66933454968088	2.15683813135123	3.32852599308105	10.4557873721018	22.4197753074327	19.3225286022112	1.13207165751645
LOX	158.576486103054	6238.85441719733	39.3712779063306	8.22753024926465	3.75463299951905	0.484798027669908	7.36263531384506	3.78987241870646	38.4702145240311	0.401457372744964	24.2845031368162
ENAH	8728.09080281185	7305.31348910534	38.1593929038182	29.7705512538371	9.29734474404116	4.18462816167783	0.767050070860882	6.57324179413928	98.8108652684909	14.2901142033195	1.31870482170081
LAMB2	2490.35360905337	7783.69039267101	481.070618545256	157.482084417514	5.89124980236081	7.36809455308203	34.3210215453974	22.8088022202817	37.5390448407503	15.3348664225514	20.2292159978253
NREP	1015.1290909546	8933.6191146978	249.698178307167	85.1611740387481	91.6696612871722	13.9271848567535	12.5710548742435	6.69096886441517	59.3941858643815	22.0372283753855	14.9542534679032
TUBB6	1181.11279969408	9308.16884844292	1833.3989102554	401.993865184329	104.74256521719	155.741318481077	10.4431712844501	10.5289609305927	68.9058955997	22.6022901612859	0.979734065916366
F2R	683.869955319723	12616.9232645124	164.066244940443	50.098202305506	531.265717853585	5.80963432995004	65.0772910037964	80.8293822380832	505.500462912775	251.673626274322	310.824478725278
C9orf3	5979.30197471136	8813.87879329956	364.074149803188	30.5735984581802	28.6217630232708	23.1810324704806	23.7153282098961	7.68735312851745	39.8971827015946	28.3748618562777	20.6044376710999
FHL1	473.894117730299	10092.9154140091	334.960477775661	10.1385583493549	208.639085086581	16.4800864293904	24.675233897695	115.112481627983	52.192861374328	21.7879249597446	1.75687053227906
FAM127A	3081.83192796151	10554.3523070588	1529.68986854251	479.945427170612	199.6030276	145.410524040574	119.563949532954	86.5403990027907	410.872378805706	113.218477568746	50.0711287423614
EMP2	19871.1700731414	10046.287898064	1965.00031558316	164.663781904858	53.1449405867522	20.0682507529854	30.8031197067397	23.9301241634032	116.271620962726	14.7796655335173	13.3291017030323
