"","values","cell_types","models","cols"
"328",0.258507471774291,"Regulatory CD4 Tcells","BSeqSC","correctedBefore_woProl_gd"
"329",-0.0747340831041081,"CD8 Tcells","BSeqSC","correctedBefore_woProl_gd"
"330",0.150319925710892,"NK cells","BSeqSC","correctedBefore_woProl_gd"
"331",0.299597298302447,"Cancer cells","BSeqSC","correctedBefore_woProl_gdwoOthers"
"332",0.258436775552538,"Stromal cells","BSeqSC","correctedBefore_woProl_gdwoOthers"
"333",0.401191928746753,"Macro/mono Lineage","BSeqSC","correctedBefore_woProl_gdwoOthers"
"334",0.23674620737509,"Bcells","BSeqSC","correctedBefore_woProl_gdwoOthers"
"335",-0.0481478144290557,"CD4 Tcells","BSeqSC","correctedBefore_woProl_gdwoOthers"
"336",0.25677560550681,"Regulatory CD4 Tcells","BSeqSC","correctedBefore_woProl_gdwoOthers"
"337",-0.064762190196329,"CD8 Tcells","BSeqSC","correctedBefore_woProl_gdwoOthers"
"338",0.158893700564262,"NK cells","BSeqSC","correctedBefore_woProl_gdwoOthers"
"339",0.405082953836441,"Cancer cells","CIBERSORTx","correctedBefore_woProl_gd"
"340",0.22778813301977,"Stromal cells","CIBERSORTx","correctedBefore_woProl_gd"
"341",0.369756638357956,"Macro/mono Lineage","CIBERSORTx","correctedBefore_woProl_gd"
"342",0.329790937364027,"Bcells","CIBERSORTx","correctedBefore_woProl_gd"
"343",0.397149866743435,"CD4 Tcells","CIBERSORTx","correctedBefore_woProl_gd"
"344",-0.13555770363979,"Regulatory CD4 Tcells","CIBERSORTx","correctedBefore_woProl_gd"
"345",0.661415636573291,"CD8 Tcells","CIBERSORTx","correctedBefore_woProl_gd"
"346",NA,"NK cells","CIBERSORTx","correctedBefore_woProl_gd"
"347",0.356580930865622,"Cancer cells","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"348",0.231708144594656,"Stromal cells","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"349",0.378421203826673,"Macro/mono Lineage","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"350",0.347011251605723,"Bcells","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"351",0.36513014254061,"CD4 Tcells","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"352",-0.126616550788701,"Regulatory CD4 Tcells","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"353",0.662499306908322,"CD8 Tcells","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"354",NA,"NK cells","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"355",0.471696003238016,"Cancer cells","DigitalDLSorter","correctedBefore_woProl_gd"
"356",0.423280083801217,"Stromal cells","DigitalDLSorter","correctedBefore_woProl_gd"
"357",0.316717968861117,"Macro/mono Lineage","DigitalDLSorter","correctedBefore_woProl_gd"
"358",-0.0216193450845368,"Bcells","DigitalDLSorter","correctedBefore_woProl_gd"
"359",0.0914677229329232,"CD4 Tcells","DigitalDLSorter","correctedBefore_woProl_gd"
"360",0.142488374237268,"Regulatory CD4 Tcells","DigitalDLSorter","correctedBefore_woProl_gd"
"361",0.481595792651727,"CD8 Tcells","DigitalDLSorter","correctedBefore_woProl_gd"
"362",-0.326803632953503,"NK cells","DigitalDLSorter","correctedBefore_woProl_gd"
"363",0.444226632684215,"Cancer cells","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"364",0.422935544711204,"Stromal cells","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"365",0.318367653289149,"Macro/mono Lineage","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"366",-0.00313889585383529,"Bcells","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"367",0.129530162765334,"CD4 Tcells","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"368",0.162679202552213,"Regulatory CD4 Tcells","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"369",0.504558263360074,"CD8 Tcells","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"370",-0.29837304166933,"NK cells","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"371",NA,"Cancer cells","MOMF","correctedBefore_woProl_gd"
"372",0.449767620143334,"Stromal cells","MOMF","correctedBefore_woProl_gd"
"373",-0.22312469061233,"Macro/mono Lineage","MOMF","correctedBefore_woProl_gd"
"374",0.00586131492466332,"Bcells","MOMF","correctedBefore_woProl_gd"
"375",NA,"CD4 Tcells","MOMF","correctedBefore_woProl_gd"
"376",-0.511902826397641,"Regulatory CD4 Tcells","MOMF","correctedBefore_woProl_gd"
"377",NA,"CD8 Tcells","MOMF","correctedBefore_woProl_gd"
"378",0.0405893546209959,"NK cells","MOMF","correctedBefore_woProl_gd"
"379",NA,"Cancer cells","MOMF","correctedBefore_woProl_gdwoOthers"
"380",0.441719033823811,"Stromal cells","MOMF","correctedBefore_woProl_gdwoOthers"
"381",-0.195914386367891,"Macro/mono Lineage","MOMF","correctedBefore_woProl_gdwoOthers"
"382",0.014661830883656,"Bcells","MOMF","correctedBefore_woProl_gdwoOthers"
"383",NA,"CD4 Tcells","MOMF","correctedBefore_woProl_gdwoOthers"
"384",-0.503356377748857,"Regulatory CD4 Tcells","MOMF","correctedBefore_woProl_gdwoOthers"
"385",NA,"CD8 Tcells","MOMF","correctedBefore_woProl_gdwoOthers"
"386",0.0522587573441721,"NK cells","MOMF","correctedBefore_woProl_gdwoOthers"
"387",0.118556082183667,"Cancer cells","MuSiC_wGrouping","correctedBefore_woProl_gd"
"388",-0.0119358848467007,"Stromal cells","MuSiC_wGrouping","correctedBefore_woProl_gd"
"389",-0.00144083140709255,"Macro/mono Lineage","MuSiC_wGrouping","correctedBefore_woProl_gd"
"390",0.357822232400497,"Bcells","MuSiC_wGrouping","correctedBefore_woProl_gd"
"391",-0.0149156510307445,"CD4 Tcells","MuSiC_wGrouping","correctedBefore_woProl_gd"
"392",0.175933245593869,"Regulatory CD4 Tcells","MuSiC_wGrouping","correctedBefore_woProl_gd"
"393",0.0448852543324829,"CD8 Tcells","MuSiC_wGrouping","correctedBefore_woProl_gd"
"394",-0.0599874442918347,"NK cells","MuSiC_wGrouping","correctedBefore_woProl_gd"
"395",0.0929446092125307,"Cancer cells","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"396",-0.026160310815443,"Stromal cells","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"397",-0.0234036864439731,"Macro/mono Lineage","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"398",0.36293348689707,"Bcells","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"399",-0.00373030150418216,"CD4 Tcells","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"400",0.190940036491547,"Regulatory CD4 Tcells","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"401",0.0545758356154156,"CD8 Tcells","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"402",-0.0495638032668891,"NK cells","MuSiC_wGrouping","correctedBefore_woProl_gdwoOthers"
"403",0.487917135772953,"Cancer cells","Scaden","correctedBefore_woProl_gd"
"404",0.312321047577491,"Stromal cells","Scaden","correctedBefore_woProl_gd"
"405",0.486928657639171,"Macro/mono Lineage","Scaden","correctedBefore_woProl_gd"
"406",-0.0611333122871298,"Bcells","Scaden","correctedBefore_woProl_gd"
"407",0.0689402514899771,"CD4 Tcells","Scaden","correctedBefore_woProl_gd"
"408",0.264890821499969,"Regulatory CD4 Tcells","Scaden","correctedBefore_woProl_gd"
"409",0.0840518831514451,"CD8 Tcells","Scaden","correctedBefore_woProl_gd"
"410",-0.255242650740281,"NK cells","Scaden","correctedBefore_woProl_gd"
"411",0.454549956147518,"Cancer cells","Scaden","correctedBefore_woProl_gdwoOthers"
"412",0.323175386881448,"Stromal cells","Scaden","correctedBefore_woProl_gdwoOthers"
"413",0.465941707856843,"Macro/mono Lineage","Scaden","correctedBefore_woProl_gdwoOthers"
"414",-0.0571417962011105,"Bcells","Scaden","correctedBefore_woProl_gdwoOthers"
"415",0.068427191689931,"CD4 Tcells","Scaden","correctedBefore_woProl_gdwoOthers"
"416",0.262447981935374,"Regulatory CD4 Tcells","Scaden","correctedBefore_woProl_gdwoOthers"
"417",0.0754320249968944,"CD8 Tcells","Scaden","correctedBefore_woProl_gdwoOthers"
"418",-0.250566405965589,"NK cells","Scaden","correctedBefore_woProl_gdwoOthers"
"419",0.29189353922064,"Cancer cells","SCDC","correctedBefore_woProl_gd"
"420",0.47741387300102,"Stromal cells","SCDC","correctedBefore_woProl_gd"
"421",0.473367153127148,"Macro/mono Lineage","SCDC","correctedBefore_woProl_gd"
"422",-0.0748467117575462,"Bcells","SCDC","correctedBefore_woProl_gd"
"423",NA,"CD4 Tcells","SCDC","correctedBefore_woProl_gd"
"424",0.207556966110736,"Regulatory CD4 Tcells","SCDC","correctedBefore_woProl_gd"
"425",0.904973675423364,"CD8 Tcells","SCDC","correctedBefore_woProl_gd"
"426",-0.136421995672913,"NK cells","SCDC","correctedBefore_woProl_gd"
"427",0.253971285780657,"Cancer cells","SCDC","correctedBefore_woProl_gdwoOthers"
"428",0.450247006820173,"Stromal cells","SCDC","correctedBefore_woProl_gdwoOthers"
"429",0.470925061083188,"Macro/mono Lineage","SCDC","correctedBefore_woProl_gdwoOthers"
"430",-0.0770793794728152,"Bcells","SCDC","correctedBefore_woProl_gdwoOthers"
"431",NA,"CD4 Tcells","SCDC","correctedBefore_woProl_gdwoOthers"
"432",0.250014839621473,"Regulatory CD4 Tcells","SCDC","correctedBefore_woProl_gdwoOthers"
"433",0.911879350284736,"CD8 Tcells","SCDC","correctedBefore_woProl_gdwoOthers"
"434",-0.103018179716622,"NK cells","SCDC","correctedBefore_woProl_gdwoOthers"
"435",0.379240004422824,"Cancer cells","BisqueRNA","correctedBefore_gd"
"436",0.482820285382028,"Stromal cells","BisqueRNA","correctedBefore_gd"
"437",0.0698121602859443,"Macro/mono Lineage","BisqueRNA","correctedBefore_gd"
"438",0.0474771610884779,"Bcells","BisqueRNA","correctedBefore_gd"
"439",0.0648928527382006,"CD4 Tcells","BisqueRNA","correctedBefore_gd"
"440",-0.0406413788075164,"Regulatory CD4 Tcells","BisqueRNA","correctedBefore_gd"
"441",0.640553470977154,"CD8 Tcells","BisqueRNA","correctedBefore_gd"
"442",0.0323839324349523,"Proliferative Tcells","BisqueRNA","correctedBefore_gd"
"443",0.0241498026321913,"NK cells","BisqueRNA","correctedBefore_gd"
"444",0.335050312109035,"Cancer cells","BisqueRNA","correctedBefore_gdwoOthers"
"445",0.476696715799195,"Stromal cells","BisqueRNA","correctedBefore_gdwoOthers"
"446",0.0614563023884615,"Macro/mono Lineage","BisqueRNA","correctedBefore_gdwoOthers"
"447",0.0403117003618053,"Bcells","BisqueRNA","correctedBefore_gdwoOthers"
"448",0.0734737695282717,"CD4 Tcells","BisqueRNA","correctedBefore_gdwoOthers"
"449",-0.0318282967269567,"Regulatory CD4 Tcells","BisqueRNA","correctedBefore_gdwoOthers"
"450",0.667431330015486,"CD8 Tcells","BisqueRNA","correctedBefore_gdwoOthers"
"451",0.0267783183471607,"Proliferative Tcells","BisqueRNA","correctedBefore_gdwoOthers"
"452",0.0380595809723079,"NK cells","BisqueRNA","correctedBefore_gdwoOthers"
"453",0.341213478732939,"Cancer cells","BSeqSC","correctedBefore_gd"
"454",0.400616990817716,"Stromal cells","BSeqSC","correctedBefore_gd"
"455",0.555056649122383,"Macro/mono Lineage","BSeqSC","correctedBefore_gd"
"456",0.240285218377963,"Bcells","BSeqSC","correctedBefore_gd"
"457",-0.00914036777849537,"CD4 Tcells","BSeqSC","correctedBefore_gd"
"458",0.212825578802915,"Regulatory CD4 Tcells","BSeqSC","correctedBefore_gd"
"459",NA,"CD8 Tcells","BSeqSC","correctedBefore_gd"
"460",0.302258165709752,"Proliferative Tcells","BSeqSC","correctedBefore_gd"
"461",NA,"NK cells","BSeqSC","correctedBefore_gd"
"462",0.309304196924774,"Cancer cells","BSeqSC","correctedBefore_gdwoOthers"
"463",0.387978263262099,"Stromal cells","BSeqSC","correctedBefore_gdwoOthers"
"464",0.538993344403307,"Macro/mono Lineage","BSeqSC","correctedBefore_gdwoOthers"
"465",0.238833525698562,"Bcells","BSeqSC","correctedBefore_gdwoOthers"
"466",-0.0211048784103386,"CD4 Tcells","BSeqSC","correctedBefore_gdwoOthers"
"467",0.204401278533775,"Regulatory CD4 Tcells","BSeqSC","correctedBefore_gdwoOthers"
"468",NA,"CD8 Tcells","BSeqSC","correctedBefore_gdwoOthers"
"469",0.295406595924312,"Proliferative Tcells","BSeqSC","correctedBefore_gdwoOthers"
"470",NA,"NK cells","BSeqSC","correctedBefore_gdwoOthers"
"471",0.412675451878633,"Cancer cells","CIBERSORTx","correctedBefore_gd"
"472",0.265116356899797,"Stromal cells","CIBERSORTx","correctedBefore_gd"
"473",0.327769028285982,"Macro/mono Lineage","CIBERSORTx","correctedBefore_gd"
"474",0.369384472021337,"Bcells","CIBERSORTx","correctedBefore_gd"
"475",0.482644217489094,"CD4 Tcells","CIBERSORTx","correctedBefore_gd"
"476",0.251306881600919,"Regulatory CD4 Tcells","CIBERSORTx","correctedBefore_gd"
"477",NA,"CD8 Tcells","CIBERSORTx","correctedBefore_gd"
"478",0.186829702433187,"Proliferative Tcells","CIBERSORTx","correctedBefore_gd"
"479",0.117643581151552,"NK cells","CIBERSORTx","correctedBefore_gd"
"480",0.350953217769854,"Cancer cells","CIBERSORTx","correctedBefore_gdwoOthers"
"481",0.272135872388456,"Stromal cells","CIBERSORTx","correctedBefore_gdwoOthers"
"482",0.328882895989239,"Macro/mono Lineage","CIBERSORTx","correctedBefore_gdwoOthers"
"483",0.387726596373548,"Bcells","CIBERSORTx","correctedBefore_gdwoOthers"
"484",0.458061118044628,"CD4 Tcells","CIBERSORTx","correctedBefore_gdwoOthers"
"485",0.243596641980862,"Regulatory CD4 Tcells","CIBERSORTx","correctedBefore_gdwoOthers"
"486",NA,"CD8 Tcells","CIBERSORTx","correctedBefore_gdwoOthers"
"487",0.196552566652774,"Proliferative Tcells","CIBERSORTx","correctedBefore_gdwoOthers"
"488",0.151524680927149,"NK cells","CIBERSORTx","correctedBefore_gdwoOthers"
"489",0.497171806383131,"Cancer cells","DigitalDLSorter","correctedBefore_gd"
"490",0.404033997087951,"Stromal cells","DigitalDLSorter","correctedBefore_gd"
"491",0.294188387522689,"Macro/mono Lineage","DigitalDLSorter","correctedBefore_gd"
"492",0.0259010759788774,"Bcells","DigitalDLSorter","correctedBefore_gd"
"493",-0.181698127479483,"CD4 Tcells","DigitalDLSorter","correctedBefore_gd"
"494",0.0696884688463218,"Regulatory CD4 Tcells","DigitalDLSorter","correctedBefore_gd"
"495",0.54104691605156,"CD8 Tcells","DigitalDLSorter","correctedBefore_gd"
"496",0.733547837729105,"Proliferative Tcells","DigitalDLSorter","correctedBefore_gd"
"497",-0.298894274266969,"NK cells","DigitalDLSorter","correctedBefore_gd"
"498",0.46405199496773,"Cancer cells","DigitalDLSorter","correctedBefore_gdwoOthers"
"499",0.407757327430253,"Stromal cells","DigitalDLSorter","correctedBefore_gdwoOthers"
"500",0.288530911846547,"Macro/mono Lineage","DigitalDLSorter","correctedBefore_gdwoOthers"
"501",0.041648606172568,"Bcells","DigitalDLSorter","correctedBefore_gdwoOthers"
"502",-0.153580900202671,"CD4 Tcells","DigitalDLSorter","correctedBefore_gdwoOthers"
"503",0.0947466891196627,"Regulatory CD4 Tcells","DigitalDLSorter","correctedBefore_gdwoOthers"
"504",0.535739225172819,"CD8 Tcells","DigitalDLSorter","correctedBefore_gdwoOthers"
"505",0.749048200278,"Proliferative Tcells","DigitalDLSorter","correctedBefore_gdwoOthers"
"506",-0.275517902838171,"NK cells","DigitalDLSorter","correctedBefore_gdwoOthers"
"507",NA,"Cancer cells","MOMF","correctedBefore_gd"
"508",0.5001612815934,"Stromal cells","MOMF","correctedBefore_gd"
"509",-0.123514498711909,"Macro/mono Lineage","MOMF","correctedBefore_gd"
"510",-0.0263448073737238,"Bcells","MOMF","correctedBefore_gd"
"511",NA,"CD4 Tcells","MOMF","correctedBefore_gd"
"512",NA,"Regulatory CD4 Tcells","MOMF","correctedBefore_gd"
"513",-0.223480900936047,"CD8 Tcells","MOMF","correctedBefore_gd"
"514",-0.211600181242986,"Proliferative Tcells","MOMF","correctedBefore_gd"
"515",0.0570221548546454,"NK cells","MOMF","correctedBefore_gd"
"516",NA,"Cancer cells","MOMF","correctedBefore_gdwoOthers"
"517",0.489296825804018,"Stromal cells","MOMF","correctedBefore_gdwoOthers"
"518",-0.0927305082953905,"Macro/mono Lineage","MOMF","correctedBefore_gdwoOthers"
"519",-0.0135035924641369,"Bcells","MOMF","correctedBefore_gdwoOthers"
"520",NA,"CD4 Tcells","MOMF","correctedBefore_gdwoOthers"
"521",NA,"Regulatory CD4 Tcells","MOMF","correctedBefore_gdwoOthers"
"522",-0.219633794643046,"CD8 Tcells","MOMF","correctedBefore_gdwoOthers"
"523",-0.219223614587711,"Proliferative Tcells","MOMF","correctedBefore_gdwoOthers"
"524",0.0617192238615492,"NK cells","MOMF","correctedBefore_gdwoOthers"
"525",-0.162245603586561,"Cancer cells","MuSiC_wGrouping","correctedBefore_gd"
"526",0.193468071701147,"Stromal cells","MuSiC_wGrouping","correctedBefore_gd"
"527",0.244925280398444,"Macro/mono Lineage","MuSiC_wGrouping","correctedBefore_gd"
"528",0.276545756204645,"Bcells","MuSiC_wGrouping","correctedBefore_gd"
"529",-0.401213621650093,"CD4 Tcells","MuSiC_wGrouping","correctedBefore_gd"
"530",-0.0813496349951651,"Regulatory CD4 Tcells","MuSiC_wGrouping","correctedBefore_gd"
"531",0.0528400604455452,"CD8 Tcells","MuSiC_wGrouping","correctedBefore_gd"
"532",0.433541483003364,"Proliferative Tcells","MuSiC_wGrouping","correctedBefore_gd"
"533",-0.0159829758118382,"NK cells","MuSiC_wGrouping","correctedBefore_gd"
"534",-0.196533941695354,"Cancer cells","MuSiC_wGrouping","correctedBefore_gdwoOthers"
"535",0.189269509428498,"Stromal cells","MuSiC_wGrouping","correctedBefore_gdwoOthers"
"536",0.220350868800158,"Macro/mono Lineage","MuSiC_wGrouping","correctedBefore_gdwoOthers"
"537",0.280746102950577,"Bcells","MuSiC_wGrouping","correctedBefore_gdwoOthers"
"538",-0.378708265051409,"CD4 Tcells","MuSiC_wGrouping","correctedBefore_gdwoOthers"
"539",-0.0722070796199318,"Regulatory CD4 Tcells","MuSiC_wGrouping","correctedBefore_gdwoOthers"
"540",0.0472887545548951,"CD8 Tcells","MuSiC_wGrouping","correctedBefore_gdwoOthers"
"541",0.430938454508241,"Proliferative Tcells","MuSiC_wGrouping","correctedBefore_gdwoOthers"
"542",-0.0106194359073653,"NK cells","MuSiC_wGrouping","correctedBefore_gdwoOthers"
"543",0.486981387162553,"Cancer cells","Scaden","correctedBefore_gd"
"544",0.348294795676229,"Stromal cells","Scaden","correctedBefore_gd"
"545",0.384555572141788,"Macro/mono Lineage","Scaden","correctedBefore_gd"
"546",-0.0237745174234776,"Bcells","Scaden","correctedBefore_gd"
"547",0.0661774520527711,"CD4 Tcells","Scaden","correctedBefore_gd"
"548",0.268999829854959,"Regulatory CD4 Tcells","Scaden","correctedBefore_gd"
"549",0.319111372079973,"CD8 Tcells","Scaden","correctedBefore_gd"
"550",0.289540029230469,"Proliferative Tcells","Scaden","correctedBefore_gd"
"551",-0.283852448084335,"NK cells","Scaden","correctedBefore_gd"
"552",0.43572844091247,"Cancer cells","Scaden","correctedBefore_gdwoOthers"
"553",0.358961838356115,"Stromal cells","Scaden","correctedBefore_gdwoOthers"
"554",0.367528622184135,"Macro/mono Lineage","Scaden","correctedBefore_gdwoOthers"
"555",-0.0168029123514206,"Bcells","Scaden","correctedBefore_gdwoOthers"
"556",0.0669496304188537,"CD4 Tcells","Scaden","correctedBefore_gdwoOthers"
"557",0.267822532721263,"Regulatory CD4 Tcells","Scaden","correctedBefore_gdwoOthers"
"558",0.304867123752252,"CD8 Tcells","Scaden","correctedBefore_gdwoOthers"
"559",0.290546821857313,"Proliferative Tcells","Scaden","correctedBefore_gdwoOthers"
"560",-0.271898674087402,"NK cells","Scaden","correctedBefore_gdwoOthers"
"561",0.287375803455651,"Cancer cells","SCDC","correctedBefore_gd"
"562",0.403741026062675,"Stromal cells","SCDC","correctedBefore_gd"
"563",0.385892529467801,"Macro/mono Lineage","SCDC","correctedBefore_gd"
"564",NA,"Bcells","SCDC","correctedBefore_gd"
"565",NA,"CD4 Tcells","SCDC","correctedBefore_gd"
"566",NA,"Regulatory CD4 Tcells","SCDC","correctedBefore_gd"
"567",NA,"CD8 Tcells","SCDC","correctedBefore_gd"
"568",0.164949046400513,"Proliferative Tcells","SCDC","correctedBefore_gd"
"569",NA,"NK cells","SCDC","correctedBefore_gd"
"570",0.25059403683268,"Cancer cells","SCDC","correctedBefore_gdwoOthers"
"571",0.391046463388352,"Stromal cells","SCDC","correctedBefore_gdwoOthers"
"572",0.387352978916389,"Macro/mono Lineage","SCDC","correctedBefore_gdwoOthers"
"573",NA,"Bcells","SCDC","correctedBefore_gdwoOthers"
"574",NA,"CD4 Tcells","SCDC","correctedBefore_gdwoOthers"
"575",NA,"Regulatory CD4 Tcells","SCDC","correctedBefore_gdwoOthers"
"576",NA,"CD8 Tcells","SCDC","correctedBefore_gdwoOthers"
"577",0.16242507341347,"Proliferative Tcells","SCDC","correctedBefore_gdwoOthers"
"578",NA,"NK cells","SCDC","correctedBefore_gdwoOthers"
"579",0.426016429286964,"Cancer cells","BisqueRNA","correctedAfter_woProl_gd"
"580",0.365967195320267,"Stromal cells","BisqueRNA","correctedAfter_woProl_gd"
"581",0.0809292465496657,"Macro/mono Lineage","BisqueRNA","correctedAfter_woProl_gd"
"582",-0.0169254727854466,"Bcells","BisqueRNA","correctedAfter_woProl_gd"
"583",0.224675129799276,"CD4 Tcells","BisqueRNA","correctedAfter_woProl_gd"
"584",-0.136695265302811,"Regulatory CD4 Tcells","BisqueRNA","correctedAfter_woProl_gd"
"585",0.744415387036385,"CD8 Tcells","BisqueRNA","correctedAfter_woProl_gd"
"586",-0.0350774763456497,"NK cells","BisqueRNA","correctedAfter_woProl_gd"
"587",0.384023220714003,"Cancer cells","BisqueRNA","correctedAfter_woProl_gdwoOthers"
"588",0.357609215497966,"Stromal cells","BisqueRNA","correctedAfter_woProl_gdwoOthers"
"589",0.0680551018075797,"Macro/mono Lineage","BisqueRNA","correctedAfter_woProl_gdwoOthers"
"590",-0.0237765910403712,"Bcells","BisqueRNA","correctedAfter_woProl_gdwoOthers"
"591",0.240487037044084,"CD4 Tcells","BisqueRNA","correctedAfter_woProl_gdwoOthers"
"592",-0.133808518747118,"Regulatory CD4 Tcells","BisqueRNA","correctedAfter_woProl_gdwoOthers"
"593",0.773043233269082,"CD8 Tcells","BisqueRNA","correctedAfter_woProl_gdwoOthers"
"594",-0.0160370455777127,"NK cells","BisqueRNA","correctedAfter_woProl_gdwoOthers"
"595",0.151729071495926,"Cancer cells","BSeqSC","correctedAfter_woProl_gd"
"596",0.48962679405564,"Stromal cells","BSeqSC","correctedAfter_woProl_gd"
"597",0.488045778690879,"Macro/mono Lineage","BSeqSC","correctedAfter_woProl_gd"
"598",0.145824499462856,"Bcells","BSeqSC","correctedAfter_woProl_gd"
"599",0.0745165448399751,"CD4 Tcells","BSeqSC","correctedAfter_woProl_gd"
"600",0.0227100445770772,"Regulatory CD4 Tcells","BSeqSC","correctedAfter_woProl_gd"
"601",-0.180659261816533,"CD8 Tcells","BSeqSC","correctedAfter_woProl_gd"
"602",0.105285996054381,"NK cells","BSeqSC","correctedAfter_woProl_gd"
"603",0.123004779358504,"Cancer cells","BSeqSC","correctedAfter_woProl_gdwoOthers"
"604",0.489727044607913,"Stromal cells","BSeqSC","correctedAfter_woProl_gdwoOthers"
"605",0.476410086376203,"Macro/mono Lineage","BSeqSC","correctedAfter_woProl_gdwoOthers"
"606",0.146693580602347,"Bcells","BSeqSC","correctedAfter_woProl_gdwoOthers"
"607",0.0635713472491832,"CD4 Tcells","BSeqSC","correctedAfter_woProl_gdwoOthers"
"608",0.0253128983962158,"Regulatory CD4 Tcells","BSeqSC","correctedAfter_woProl_gdwoOthers"
"609",-0.171342537631293,"CD8 Tcells","BSeqSC","correctedAfter_woProl_gdwoOthers"
"610",0.11995071506194,"NK cells","BSeqSC","correctedAfter_woProl_gdwoOthers"
"611",0.358169580555322,"Cancer cells","CIBERSORTx","correctedAfter_woProl_gd"
"612",0.249302261393012,"Stromal cells","CIBERSORTx","correctedAfter_woProl_gd"
"613",0.389954280686502,"Macro/mono Lineage","CIBERSORTx","correctedAfter_woProl_gd"
"614",0.445080370387848,"Bcells","CIBERSORTx","correctedAfter_woProl_gd"
"615",0.419394046585564,"CD4 Tcells","CIBERSORTx","correctedAfter_woProl_gd"
"616",-0.105028502464142,"Regulatory CD4 Tcells","CIBERSORTx","correctedAfter_woProl_gd"
"617",0.650450259531484,"CD8 Tcells","CIBERSORTx","correctedAfter_woProl_gd"
"618",NA,"NK cells","CIBERSORTx","correctedAfter_woProl_gd"
"619",0.314605868216549,"Cancer cells","CIBERSORTx","correctedAfter_woProl_gdwoOthers"
"620",0.245116884801136,"Stromal cells","CIBERSORTx","correctedAfter_woProl_gdwoOthers"
"621",0.402949498595209,"Macro/mono Lineage","CIBERSORTx","correctedAfter_woProl_gdwoOthers"
"622",0.464207741351699,"Bcells","CIBERSORTx","correctedAfter_woProl_gdwoOthers"
"623",0.390807089018483,"CD4 Tcells","CIBERSORTx","correctedAfter_woProl_gdwoOthers"
"624",-0.0905851065350749,"Regulatory CD4 Tcells","CIBERSORTx","correctedAfter_woProl_gdwoOthers"
"625",0.653094716845812,"CD8 Tcells","CIBERSORTx","correctedAfter_woProl_gdwoOthers"
"626",NA,"NK cells","CIBERSORTx","correctedAfter_woProl_gdwoOthers"
"627",0.450927830232819,"Cancer cells","DigitalDLSorter","correctedAfter_woProl_gd"
"628",0.418760267186527,"Stromal cells","DigitalDLSorter","correctedAfter_woProl_gd"
"629",0.394289944667614,"Macro/mono Lineage","DigitalDLSorter","correctedAfter_woProl_gd"
"630",0.167108690176088,"Bcells","DigitalDLSorter","correctedAfter_woProl_gd"
"631",-0.0680838074038149,"CD4 Tcells","DigitalDLSorter","correctedAfter_woProl_gd"
"632",0.0111382441869201,"Regulatory CD4 Tcells","DigitalDLSorter","correctedAfter_woProl_gd"
"633",0.387158672046382,"CD8 Tcells","DigitalDLSorter","correctedAfter_woProl_gd"
"634",-0.21623841649663,"NK cells","DigitalDLSorter","correctedAfter_woProl_gd"
"635",0.434920124459991,"Cancer cells","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"636",0.413263290891352,"Stromal cells","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"637",0.409510054945097,"Macro/mono Lineage","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"638",0.193443991783386,"Bcells","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"639",-0.0342029845203246,"CD4 Tcells","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"640",0.0484116508360036,"Regulatory CD4 Tcells","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"641",0.404506378022775,"CD8 Tcells","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"642",-0.186382980476365,"NK cells","DigitalDLSorter","correctedAfter_woProl_gdwoOthers"
"643",0.367143731443711,"Cancer cells","DWLS","correctedAfter_woProl_gd"
"644",0.462026197415587,"Stromal cells","DWLS","correctedAfter_woProl_gd"
"645",0.326989846627244,"Macro/mono Lineage","DWLS","correctedAfter_woProl_gd"
"646",0.456123889593475,"Bcells","DWLS","correctedAfter_woProl_gd"
