"","values","samples","models","cols"
"691",0.190937517255202,"NIC12nova","MuSiC_wGrouping","uncorrected_gd"
"692",0.191229209416814,"NIC12","MuSiC_wGrouping","uncorrected_gd"
"693",0.17523371616181,"NIC13","MuSiC_wGrouping","uncorrected_gd"
"694",0.131790079217375,"NIC15","MuSiC_wGrouping","uncorrected_gd"
"695",0.263322686859384,"NIC16","MuSiC_wGrouping","uncorrected_gd"
"696",0.197441974501839,"NIC17","MuSiC_wGrouping","uncorrected_gd"
"697",0.155536381096209,"NIC18","MuSiC_wGrouping","uncorrected_gd"
"698",0.242167101888531,"NIC19","MuSiC_wGrouping","uncorrected_gd"
"699",0.236934251623551,"NIC20","MuSiC_wGrouping","uncorrected_gd"
"700",0.110333190051812,"NIC21","MuSiC_wGrouping","uncorrected_gd"
"701",0.245265437997238,"NIC22nova","MuSiC_wGrouping","uncorrected_gd"
"702",0.242221620969401,"NIC22","MuSiC_wGrouping","uncorrected_gd"
"703",0.148704013381566,"NIC23","MuSiC_wGrouping","uncorrected_gd"
"704",0.134982539916882,"NIC24","MuSiC_wGrouping","uncorrected_gd"
"705",0.146790031140128,"NIC25","MuSiC_wGrouping","uncorrected_gd"
"706",0.104869388003888,"NIC27","MuSiC_wGrouping","uncorrected_gd"
"707",0.167636629093348,"NIC29","MuSiC_wGrouping","uncorrected_gd"
"708",0.171496636780274,"NIC3","MuSiC_wGrouping","uncorrected_gd"
"709",0.196934870357692,"NIC4","MuSiC_wGrouping","uncorrected_gd"
"710",0.24652920483571,"NIC5","MuSiC_wGrouping","uncorrected_gd"
"711",0.182818120730923,"NIC6","MuSiC_wGrouping","uncorrected_gd"
"712",0.178309450546708,"NIC7","MuSiC_wGrouping","uncorrected_gd"
"713",0.208711184349383,"S52","MuSiC_wGrouping","uncorrected_gd"
"714",0.20155623738856,"NIC12nova","MuSiC_wGrouping","uncorrected_gdwoOthers"
"715",0.201866633760468,"NIC12","MuSiC_wGrouping","uncorrected_gdwoOthers"
"716",0.198654919710249,"NIC13","MuSiC_wGrouping","uncorrected_gdwoOthers"
"717",0.136828277771409,"NIC15","MuSiC_wGrouping","uncorrected_gdwoOthers"
"718",0.26770846126898,"NIC16","MuSiC_wGrouping","uncorrected_gdwoOthers"
"719",0.201139963343454,"NIC17","MuSiC_wGrouping","uncorrected_gdwoOthers"
"720",0.165556921410455,"NIC18","MuSiC_wGrouping","uncorrected_gdwoOthers"
"721",0.243706520289539,"NIC19","MuSiC_wGrouping","uncorrected_gdwoOthers"
"722",0.237964216681781,"NIC20","MuSiC_wGrouping","uncorrected_gdwoOthers"
"723",0.119896709760417,"NIC21","MuSiC_wGrouping","uncorrected_gdwoOthers"
"724",0.259571700657813,"NIC22nova","MuSiC_wGrouping","uncorrected_gdwoOthers"
"725",0.256454514025005,"NIC22","MuSiC_wGrouping","uncorrected_gdwoOthers"
"726",0.155171386175095,"NIC23","MuSiC_wGrouping","uncorrected_gdwoOthers"
"727",0.155204272029059,"NIC24","MuSiC_wGrouping","uncorrected_gdwoOthers"
"728",0.151273538654379,"NIC25","MuSiC_wGrouping","uncorrected_gdwoOthers"
"729",0.114256716292446,"NIC27","MuSiC_wGrouping","uncorrected_gdwoOthers"
"730",0.170726099331268,"NIC29","MuSiC_wGrouping","uncorrected_gdwoOthers"
"731",0.181138723847019,"NIC3","MuSiC_wGrouping","uncorrected_gdwoOthers"
"732",0.209794464756625,"NIC4","MuSiC_wGrouping","uncorrected_gdwoOthers"
"733",0.248277084433423,"NIC5","MuSiC_wGrouping","uncorrected_gdwoOthers"
"734",0.187533000446604,"NIC6","MuSiC_wGrouping","uncorrected_gdwoOthers"
"735",0.183179987762428,"NIC7","MuSiC_wGrouping","uncorrected_gdwoOthers"
"736",0.213181387543627,"S52","MuSiC_wGrouping","uncorrected_gdwoOthers"
"737",0.056116927380057,"NIC12nova","Scaden","uncorrected_gd"
"738",0.0667478651578193,"NIC12","Scaden","uncorrected_gd"
"739",0.260700178020384,"NIC13","Scaden","uncorrected_gd"
"740",0.190627958234465,"NIC15","Scaden","uncorrected_gd"
"741",0.0264533253850422,"NIC16","Scaden","uncorrected_gd"
"742",0.0976909836970695,"NIC17","Scaden","uncorrected_gd"
"743",0.0576317247272997,"NIC18","Scaden","uncorrected_gd"
"744",0.104374074000867,"NIC19","Scaden","uncorrected_gd"
"745",0.0379259600271848,"NIC20","Scaden","uncorrected_gd"
"746",0.0779725792511718,"NIC21","Scaden","uncorrected_gd"
"747",0.128193217235349,"NIC22nova","Scaden","uncorrected_gd"
"748",0.112036299547472,"NIC22","Scaden","uncorrected_gd"
"749",0.0836741885781752,"NIC23","Scaden","uncorrected_gd"
"750",0.18956805100699,"NIC24","Scaden","uncorrected_gd"
"751",0.0682139268936856,"NIC25","Scaden","uncorrected_gd"
"752",0.116384379529188,"NIC27","Scaden","uncorrected_gd"
"753",0.241370729249081,"NIC29","Scaden","uncorrected_gd"
"754",0.163655423778595,"NIC3","Scaden","uncorrected_gd"
"755",0.170317107684986,"NIC4","Scaden","uncorrected_gd"
"756",0.119524407879391,"NIC5","Scaden","uncorrected_gd"
"757",0.0713066588277725,"NIC6","Scaden","uncorrected_gd"
"758",0.0959024092963326,"NIC7","Scaden","uncorrected_gd"
"759",0.0730319467012258,"S52","Scaden","uncorrected_gd"
"760",0.0569428371323754,"NIC12nova","Scaden","uncorrected_gdwoOthers"
"761",0.068999824267321,"NIC12","Scaden","uncorrected_gdwoOthers"
"762",0.27443365740787,"NIC13","Scaden","uncorrected_gdwoOthers"
"763",0.19153868697267,"NIC15","Scaden","uncorrected_gdwoOthers"
"764",0.0294042924431468,"NIC16","Scaden","uncorrected_gdwoOthers"
"765",0.0991391151320286,"NIC17","Scaden","uncorrected_gdwoOthers"
"766",0.0527032716412555,"NIC18","Scaden","uncorrected_gdwoOthers"
"767",0.105449226415669,"NIC19","Scaden","uncorrected_gdwoOthers"
"768",0.0371764810085534,"NIC20","Scaden","uncorrected_gdwoOthers"
"769",0.0752100332124165,"NIC21","Scaden","uncorrected_gdwoOthers"
"770",0.138044264224436,"NIC22nova","Scaden","uncorrected_gdwoOthers"
"771",0.121552040496111,"NIC22","Scaden","uncorrected_gdwoOthers"
"772",0.0850381885612337,"NIC23","Scaden","uncorrected_gdwoOthers"
"773",0.195902790445662,"NIC24","Scaden","uncorrected_gdwoOthers"
"774",0.068136900020282,"NIC25","Scaden","uncorrected_gdwoOthers"
"775",0.108495790116442,"NIC27","Scaden","uncorrected_gdwoOthers"
"776",0.242418585165935,"NIC29","Scaden","uncorrected_gdwoOthers"
"777",0.1680143435281,"NIC3","Scaden","uncorrected_gdwoOthers"
"778",0.177769884937697,"NIC4","Scaden","uncorrected_gdwoOthers"
"779",0.120727496943443,"NIC5","Scaden","uncorrected_gdwoOthers"
"780",0.067248279964089,"NIC6","Scaden","uncorrected_gdwoOthers"
"781",0.0911696456222834,"NIC7","Scaden","uncorrected_gdwoOthers"
"782",0.0751313299729438,"S52","Scaden","uncorrected_gdwoOthers"
"783",0.273173875050064,"NIC12nova","SCDC","uncorrected_gd"
"784",0.297874251355448,"NIC12","SCDC","uncorrected_gd"
"785",0.272426477831424,"NIC13","SCDC","uncorrected_gd"
"786",0.283897288570437,"NIC15","SCDC","uncorrected_gd"
"787",0.324913223978888,"NIC16","SCDC","uncorrected_gd"
"788",0.317580160275531,"NIC17","SCDC","uncorrected_gd"
"789",0.230225682345824,"NIC18","SCDC","uncorrected_gd"
"790",0.326034749102751,"NIC19","SCDC","uncorrected_gd"
"791",0.206456958087584,"NIC20","SCDC","uncorrected_gd"
"792",0.21705037706181,"NIC21","SCDC","uncorrected_gd"
"793",0.317721974436785,"NIC22nova","SCDC","uncorrected_gd"
"794",0.342399593788088,"NIC22","SCDC","uncorrected_gd"
"795",0.265116316653038,"NIC23","SCDC","uncorrected_gd"
"796",0.248892619347294,"NIC24","SCDC","uncorrected_gd"
"797",0.23390729035316,"NIC25","SCDC","uncorrected_gd"
"798",0.180259640025066,"NIC27","SCDC","uncorrected_gd"
"799",0.288984726698909,"NIC29","SCDC","uncorrected_gd"
"800",0.311988627079066,"NIC3","SCDC","uncorrected_gd"
"801",0.269389602498778,"NIC4","SCDC","uncorrected_gd"
"802",0.272609806283128,"NIC5","SCDC","uncorrected_gd"
"803",0.137891769382544,"NIC6","SCDC","uncorrected_gd"
"804",0.0719155443360932,"NIC7","SCDC","uncorrected_gd"
"805",0.248677168952372,"S52","SCDC","uncorrected_gd"
"806",0.281716677912199,"NIC12nova","SCDC","uncorrected_gdwoOthers"
"807",0.306215889475255,"NIC12","SCDC","uncorrected_gdwoOthers"
"808",0.291210478809272,"NIC13","SCDC","uncorrected_gdwoOthers"
"809",0.285271581654378,"NIC15","SCDC","uncorrected_gdwoOthers"
"810",0.328772850510124,"NIC16","SCDC","uncorrected_gdwoOthers"
"811",0.32036028990778,"NIC17","SCDC","uncorrected_gdwoOthers"
"812",0.236302735570851,"NIC18","SCDC","uncorrected_gdwoOthers"
"813",0.327262908705508,"NIC19","SCDC","uncorrected_gdwoOthers"
"814",0.207281426969043,"NIC20","SCDC","uncorrected_gdwoOthers"
"815",0.2215822450462,"NIC21","SCDC","uncorrected_gdwoOthers"
"816",0.329536279283776,"NIC22nova","SCDC","uncorrected_gdwoOthers"
"817",0.35419798979205,"NIC22","SCDC","uncorrected_gdwoOthers"
"818",0.270424751169539,"NIC23","SCDC","uncorrected_gdwoOthers"
"819",0.261006683583788,"NIC24","SCDC","uncorrected_gdwoOthers"
"820",0.235995620780944,"NIC25","SCDC","uncorrected_gdwoOthers"
"821",0.183554212894178,"NIC27","SCDC","uncorrected_gdwoOthers"
"822",0.290357895554979,"NIC29","SCDC","uncorrected_gdwoOthers"
"823",0.316877582432006,"NIC3","SCDC","uncorrected_gdwoOthers"
"824",0.278588280496349,"NIC4","SCDC","uncorrected_gdwoOthers"
"825",0.273990461283661,"NIC5","SCDC","uncorrected_gdwoOthers"
"826",0.141280436130187,"NIC6","SCDC","uncorrected_gdwoOthers"
"827",0.0747957205414006,"NIC7","SCDC","uncorrected_gdwoOthers"
"828",0.252721582242293,"S52","SCDC","uncorrected_gdwoOthers"
"829",0.21026893443997,"NIC12nova","BisqueRNA","correctedBefore_woProl_gd"
"830",0.213848880755618,"NIC12","BisqueRNA","correctedBefore_woProl_gd"
"831",0.244696142908706,"NIC13","BisqueRNA","correctedBefore_woProl_gd"
"832",0.199725427050708,"NIC15","BisqueRNA","correctedBefore_woProl_gd"
"833",0.284148883941887,"NIC16","BisqueRNA","correctedBefore_woProl_gd"
"834",0.216335160680924,"NIC17","BisqueRNA","correctedBefore_woProl_gd"
"835",0.191381350449754,"NIC18","BisqueRNA","correctedBefore_woProl_gd"
"836",0.233119554657841,"NIC19","BisqueRNA","correctedBefore_woProl_gd"
"837",0.244670048380694,"NIC20","BisqueRNA","correctedBefore_woProl_gd"
"838",0.164054358067383,"NIC21","BisqueRNA","correctedBefore_woProl_gd"
"839",0.27907474036594,"NIC22nova","BisqueRNA","correctedBefore_woProl_gd"
"840",0.258975833376346,"NIC22","BisqueRNA","correctedBefore_woProl_gd"
"841",0.194201557799236,"NIC23","BisqueRNA","correctedBefore_woProl_gd"
"842",0.190141836438765,"NIC24","BisqueRNA","correctedBefore_woProl_gd"
"843",0.172366731441471,"NIC25","BisqueRNA","correctedBefore_woProl_gd"
"844",0.116160519132705,"NIC27","BisqueRNA","correctedBefore_woProl_gd"
"845",0.240516878628592,"NIC29","BisqueRNA","correctedBefore_woProl_gd"
"846",0.191624166185123,"NIC3","BisqueRNA","correctedBefore_woProl_gd"
"847",0.185153447433939,"NIC4","BisqueRNA","correctedBefore_woProl_gd"
"848",0.215627018596329,"NIC5","BisqueRNA","correctedBefore_woProl_gd"
"849",0.156263383913861,"NIC6","BisqueRNA","correctedBefore_woProl_gd"
"850",0.128237608427061,"NIC7","BisqueRNA","correctedBefore_woProl_gd"
"851",0.3112317618885,"S52","BisqueRNA","correctedBefore_woProl_gd"
"852",0.221893318290889,"NIC12nova","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"853",0.225052531666909,"NIC12","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"854",0.266284274973373,"NIC13","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"855",0.204077478099818,"NIC15","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"856",0.289081106693242,"NIC16","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"857",0.220400114172434,"NIC17","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"858",0.2023156216587,"NIC18","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"859",0.23480789092136,"NIC19","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"860",0.245627677711833,"NIC20","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"861",0.175200626159854,"NIC21","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"862",0.293934833646378,"NIC22nova","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"863",0.274029035711516,"NIC22","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"864",0.202462877830182,"NIC23","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"865",0.211176886386562,"NIC24","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"866",0.176968821454587,"NIC25","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"867",0.126933948026041,"NIC27","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"868",0.243286354973264,"NIC29","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"869",0.199497451888129,"NIC3","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"870",0.199559532786039,"NIC4","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"871",0.217602933964485,"NIC5","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"872",0.161574112987489,"NIC6","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"873",0.133763896247552,"NIC7","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"874",0.315600027183183,"S52","BisqueRNA","correctedBefore_woProl_gdwoOthers"
"875",0.2847096373577,"NIC12nova","BSeqSC","correctedBefore_woProl_gd"
"876",0.279540598976925,"NIC12","BSeqSC","correctedBefore_woProl_gd"
"877",0.226993993817744,"NIC13","BSeqSC","correctedBefore_woProl_gd"
"878",0.311480061914913,"NIC15","BSeqSC","correctedBefore_woProl_gd"
"879",0.357158536084316,"NIC16","BSeqSC","correctedBefore_woProl_gd"
"880",0.295426627912055,"NIC17","BSeqSC","correctedBefore_woProl_gd"
"881",0.264850169851857,"NIC18","BSeqSC","correctedBefore_woProl_gd"
"882",0.238114734691805,"NIC19","BSeqSC","correctedBefore_woProl_gd"
"883",0.298303575963309,"NIC20","BSeqSC","correctedBefore_woProl_gd"
"884",0.238521954183822,"NIC21","BSeqSC","correctedBefore_woProl_gd"
"885",0.339611801574543,"NIC22nova","BSeqSC","correctedBefore_woProl_gd"
"886",0.312869295742757,"NIC22","BSeqSC","correctedBefore_woProl_gd"
"887",0.244960839335792,"NIC23","BSeqSC","correctedBefore_woProl_gd"
"888",0.249164617288038,"NIC24","BSeqSC","correctedBefore_woProl_gd"
"889",0.212361183804208,"NIC25","BSeqSC","correctedBefore_woProl_gd"
"890",0.123981869189244,"NIC27","BSeqSC","correctedBefore_woProl_gd"
"891",0.302063895008564,"NIC29","BSeqSC","correctedBefore_woProl_gd"
"892",0.265696254911082,"NIC3","BSeqSC","correctedBefore_woProl_gd"
"893",0.209159791740176,"NIC4","BSeqSC","correctedBefore_woProl_gd"
"894",0.193806132185346,"NIC5","BSeqSC","correctedBefore_woProl_gd"
"895",0.0931226384599258,"NIC6","BSeqSC","correctedBefore_woProl_gd"
"896",0.115432916664619,"NIC7","BSeqSC","correctedBefore_woProl_gd"
"897",0.269636946199965,"S52","BSeqSC","correctedBefore_woProl_gd"
"898",0.295422591921323,"NIC12nova","BSeqSC","correctedBefore_woProl_gdwoOthers"
"899",0.289396342004522,"NIC12","BSeqSC","correctedBefore_woProl_gdwoOthers"
"900",0.249303176916028,"NIC13","BSeqSC","correctedBefore_woProl_gdwoOthers"
"901",0.312723244795872,"NIC15","BSeqSC","correctedBefore_woProl_gdwoOthers"
"902",0.361880323235816,"NIC16","BSeqSC","correctedBefore_woProl_gdwoOthers"
"903",0.298690045260006,"NIC17","BSeqSC","correctedBefore_woProl_gdwoOthers"
"904",0.27401931440267,"NIC18","BSeqSC","correctedBefore_woProl_gdwoOthers"
"905",0.239396824866958,"NIC19","BSeqSC","correctedBefore_woProl_gdwoOthers"
"906",0.299211879247073,"NIC20","BSeqSC","correctedBefore_woProl_gdwoOthers"
"907",0.248030938095746,"NIC21","BSeqSC","correctedBefore_woProl_gdwoOthers"
"908",0.352958465614619,"NIC22nova","BSeqSC","correctedBefore_woProl_gdwoOthers"
"909",0.327218718376202,"NIC22","BSeqSC","correctedBefore_woProl_gdwoOthers"
"910",0.252062751837097,"NIC23","BSeqSC","correctedBefore_woProl_gdwoOthers"
"911",0.26637737015583,"NIC24","BSeqSC","correctedBefore_woProl_gdwoOthers"
"912",0.215878778120659,"NIC25","BSeqSC","correctedBefore_woProl_gdwoOthers"
"913",0.132590836175699,"NIC27","BSeqSC","correctedBefore_woProl_gdwoOthers"
"914",0.304497248883806,"NIC29","BSeqSC","correctedBefore_woProl_gdwoOthers"
"915",0.273426067563969,"NIC3","BSeqSC","correctedBefore_woProl_gdwoOthers"
"916",0.220087854816201,"NIC4","BSeqSC","correctedBefore_woProl_gdwoOthers"
"917",0.195517587979124,"NIC5","BSeqSC","correctedBefore_woProl_gdwoOthers"
"918",0.0970424220251522,"NIC6","BSeqSC","correctedBefore_woProl_gdwoOthers"
"919",0.119412922833859,"NIC7","BSeqSC","correctedBefore_woProl_gdwoOthers"
"920",0.274011528916985,"S52","BSeqSC","correctedBefore_woProl_gdwoOthers"
"921",0.0735522229190624,"NIC12nova","CIBERSORTx","correctedBefore_woProl_gd"
"922",0.114665418606114,"NIC12","CIBERSORTx","correctedBefore_woProl_gd"
"923",0.23595171206106,"NIC13","CIBERSORTx","correctedBefore_woProl_gd"
"924",0.163022710408272,"NIC15","CIBERSORTx","correctedBefore_woProl_gd"
"925",0.0886846036060132,"NIC16","CIBERSORTx","correctedBefore_woProl_gd"
"926",0.0662760906762145,"NIC17","CIBERSORTx","correctedBefore_woProl_gd"
"927",0.053258296983698,"NIC18","CIBERSORTx","correctedBefore_woProl_gd"
"928",0.0694088704535462,"NIC19","CIBERSORTx","correctedBefore_woProl_gd"
"929",0.0512748892704185,"NIC20","CIBERSORTx","correctedBefore_woProl_gd"
"930",0.0902698795959452,"NIC21","CIBERSORTx","correctedBefore_woProl_gd"
"931",0.0982856538353835,"NIC22nova","CIBERSORTx","correctedBefore_woProl_gd"
"932",0.143287658600937,"NIC22","CIBERSORTx","correctedBefore_woProl_gd"
"933",0.0448436947997325,"NIC23","CIBERSORTx","correctedBefore_woProl_gd"
"934",0.170706293408854,"NIC24","CIBERSORTx","correctedBefore_woProl_gd"
"935",0.0948001760508637,"NIC25","CIBERSORTx","correctedBefore_woProl_gd"
"936",0.148725679986063,"NIC27","CIBERSORTx","correctedBefore_woProl_gd"
"937",0.215325338547842,"NIC29","CIBERSORTx","correctedBefore_woProl_gd"
"938",0.280727068448655,"NIC3","CIBERSORTx","correctedBefore_woProl_gd"
"939",0.150107754669043,"NIC4","CIBERSORTx","correctedBefore_woProl_gd"
"940",0.142894651372115,"NIC5","CIBERSORTx","correctedBefore_woProl_gd"
"941",0.0605833791946352,"NIC6","CIBERSORTx","correctedBefore_woProl_gd"
"942",0.0944186896565028,"NIC7","CIBERSORTx","correctedBefore_woProl_gd"
"943",0.11765930866653,"S52","CIBERSORTx","correctedBefore_woProl_gd"
"944",0.0767245698086198,"NIC12nova","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"945",0.120022611785811,"NIC12","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"946",0.253598987365273,"NIC13","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"947",0.163927122736806,"NIC15","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"948",0.0921824180357403,"NIC16","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"949",0.0667547739861653,"NIC17","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"950",0.0489690250987137,"NIC18","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"951",0.0706818214115058,"NIC19","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"952",0.0503847831097964,"NIC20","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"953",0.0833749359075237,"NIC21","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"954",0.108528212983151,"NIC22nova","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"955",0.153694190095154,"NIC22","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"956",0.0454548000279919,"NIC23","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"957",0.180142432856727,"NIC24","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"958",0.0959587690109778,"NIC25","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"959",0.142114559140912,"NIC27","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"960",0.216633062343283,"NIC29","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"961",0.286655090674482,"NIC3","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"962",0.158160207164234,"NIC4","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"963",0.14427731168577,"NIC5","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"964",0.0553713577885343,"NIC6","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"965",0.0893887935301018,"NIC7","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"966",0.121490340534659,"S52","CIBERSORTx","correctedBefore_woProl_gdwoOthers"
"967",0.066531986785211,"NIC12nova","DigitalDLSorter","correctedBefore_woProl_gd"
"968",0.0497426465905885,"NIC12","DigitalDLSorter","correctedBefore_woProl_gd"
"969",0.219047704249179,"NIC13","DigitalDLSorter","correctedBefore_woProl_gd"
"970",0.295057097244421,"NIC15","DigitalDLSorter","correctedBefore_woProl_gd"
"971",0.0125996549133091,"NIC16","DigitalDLSorter","correctedBefore_woProl_gd"
"972",0.0781434857229394,"NIC17","DigitalDLSorter","correctedBefore_woProl_gd"
"973",0.136546145145833,"NIC18","DigitalDLSorter","correctedBefore_woProl_gd"
"974",0.0367369998346157,"NIC19","DigitalDLSorter","correctedBefore_woProl_gd"
"975",0.0674996549416927,"NIC20","DigitalDLSorter","correctedBefore_woProl_gd"
"976",0.159871456705777,"NIC21","DigitalDLSorter","correctedBefore_woProl_gd"
"977",0.0277362451526851,"NIC22nova","DigitalDLSorter","correctedBefore_woProl_gd"
"978",0.0267622195138767,"NIC22","DigitalDLSorter","correctedBefore_woProl_gd"
"979",0.0396611040411344,"NIC23","DigitalDLSorter","correctedBefore_woProl_gd"
"980",0.191709653918104,"NIC24","DigitalDLSorter","correctedBefore_woProl_gd"
"981",0.0342366569093059,"NIC25","DigitalDLSorter","correctedBefore_woProl_gd"
"982",0.220796267880672,"NIC27","DigitalDLSorter","correctedBefore_woProl_gd"
"983",0.312125398889824,"NIC29","DigitalDLSorter","correctedBefore_woProl_gd"
"984",0.219404985268237,"NIC3","DigitalDLSorter","correctedBefore_woProl_gd"
"985",0.0780840282317333,"NIC4","DigitalDLSorter","correctedBefore_woProl_gd"
"986",0.018211501789324,"NIC5","DigitalDLSorter","correctedBefore_woProl_gd"
"987",0.109508850651296,"NIC6","DigitalDLSorter","correctedBefore_woProl_gd"
"988",0.119148569830673,"NIC7","DigitalDLSorter","correctedBefore_woProl_gd"
"989",0.0810222720411569,"S52","DigitalDLSorter","correctedBefore_woProl_gd"
"990",0.055921957658689,"NIC12nova","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"991",0.0397568711132857,"NIC12","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"992",0.239760740537551,"NIC13","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"993",0.296461967973815,"NIC15","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"994",0.0156414130052151,"NIC16","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"995",0.0747181401442405,"NIC17","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"996",0.128250716904671,"NIC18","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"997",0.0357521784882941,"NIC19","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"998",0.0666289467460975,"NIC20","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"999",0.154256018814588,"NIC21","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1000",0.0163209435737507,"NIC22nova","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1001",0.0154519697763518,"NIC22","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1002",0.0435742632084018,"NIC23","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1003",0.20117398075112,"NIC24","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1004",0.0367525200530309,"NIC25","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1005",0.214526940458741,"NIC27","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1006",0.313364147591144,"NIC29","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1007",0.225992231239197,"NIC3","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1008",0.0895075989069175,"NIC4","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1009",0.0174266990999899,"NIC5","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1010",0.105252807020871,"NIC6","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1011",0.114225275182586,"NIC7","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1012",0.0851839498133353,"S52","DigitalDLSorter","correctedBefore_woProl_gdwoOthers"
"1013",0.322925309849635,"NIC12nova","MOMF","correctedBefore_woProl_gd"
"1014",0.309287311169383,"NIC12","MOMF","correctedBefore_woProl_gd"
"1015",0.303250542974614,"NIC13","MOMF","correctedBefore_woProl_gd"
"1016",0.274229448745632,"NIC15","MOMF","correctedBefore_woProl_gd"
"1017",0.391198736004957,"NIC16","MOMF","correctedBefore_woProl_gd"
"1018",0.324465527642952,"NIC17","MOMF","correctedBefore_woProl_gd"
"1019",0.332321343936871,"NIC18","MOMF","correctedBefore_woProl_gd"
"1020",0.364050479901466,"NIC19","MOMF","correctedBefore_woProl_gd"
"1021",0.358422650376649,"NIC20","MOMF","correctedBefore_woProl_gd"
"1022",0.273216635131042,"NIC21","MOMF","correctedBefore_woProl_gd"
"1023",0.372361396761749,"NIC22nova","MOMF","correctedBefore_woProl_gd"
"1024",0.353016561894554,"NIC22","MOMF","correctedBefore_woProl_gd"
"1025",0.285619260119052,"NIC23","MOMF","correctedBefore_woProl_gd"
"1026",0.246227341443533,"NIC24","MOMF","correctedBefore_woProl_gd"
"1027",0.272006508939682,"NIC25","MOMF","correctedBefore_woProl_gd"
"1028",0.283015019803569,"NIC27","MOMF","correctedBefore_woProl_gd"
"1029",0.278435498043895,"NIC29","MOMF","correctedBefore_woProl_gd"
"1030",0.303063790949362,"NIC3","MOMF","correctedBefore_woProl_gd"
"1031",0.309922623856326,"NIC4","MOMF","correctedBefore_woProl_gd"
"1032",0.358446574710802,"NIC5","MOMF","correctedBefore_woProl_gd"
"1033",0.328513161532407,"NIC6","MOMF","correctedBefore_woProl_gd"
"1034",0.328980505806987,"NIC7","MOMF","correctedBefore_woProl_gd"
"1035",0.329250113917851,"S52","MOMF","correctedBefore_woProl_gd"
